Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,Collection_Date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,HOST,Instrument,isolation_source,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,sample_type,SRA Study,strain,create_date,version
SRR2584941,WGS,202,492916966,PRJNA295606,SAMN04096138,"Microbe\, viral or environmental",331249608,THE UNIVERSITY OF TEXAS AT AUSTIN,not applicable,public,"wgmlst_sig,sra,realign,run.zq,fastq","ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public",SRX1317451,uncalculated,uncalculated,not applicable,not applicable,Illumina HiSeq 2000,not applicable,REL4541B,PAIRED,RANDOM,GENOMIC,Escherichia coli B str. REL606,ILLUMINA,2016-01-14T00:00:00Z,REL4541B,DNA,SRP064605,REL4541B,2015-10-08T13:22:00Z,1
SRR2584942,WGS,202,437983470,PRJNA295606,SAMN04096139,"Microbe\, viral or environmental",290959229,THE UNIVERSITY OF TEXAS AT AUSTIN,not applicable,public,"wgmlst_sig,sra,fastq,realign,run.zq","gs,ncbi,s3","gs.US,s3.us-east-1,ncbi.public",SRX1317452,uncalculated,uncalculated,not applicable,not applicable,Illumina HiSeq 2000,not applicable,REL7182A,PAIRED,RANDOM,GENOMIC,Escherichia coli B str. REL606,ILLUMINA,2016-01-14T00:00:00Z,REL7182A,DNA,SRP064605,REL7182A,2015-10-08T13:26:00Z,1
SRR2584943,WGS,202,400702350,PRJNA295606,SAMN04096140,"Microbe\, viral or environmental",268050014,THE UNIVERSITY OF TEXAS AT AUSTIN,not applicable,public,"fastq,wgmlst_sig,sra,run.zq,realign","ncbi,gs,s3","gs.US,s3.us-east-1,ncbi.public",SRX1317453,uncalculated,uncalculated,not applicable,not applicable,Illumina HiSeq 2000,not applicable,REL7182B,PAIRED,RANDOM,GENOMIC,Escherichia coli B str. REL606,ILLUMINA,2016-01-14T00:00:00Z,REL7182B,DNA,SRP064605,REL7182B,2015-10-08T13:24:00Z,1
SRR2584944,WGS,202,503535500,PRJNA295606,SAMN04096141,"Microbe\, viral or environmental",337757715,THE UNIVERSITY OF TEXAS AT AUSTIN,not applicable,public,"fastq,wgmlst_sig,sra,realign,run.zq","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.US",SRX1317487,uncalculated,uncalculated,not applicable,not applicable,Illumina HiSeq 2000,not applicable,REL8598A,PAIRED,RANDOM,GENOMIC,Escherichia coli B str. REL606,ILLUMINA,2016-01-14T00:00:00Z,REL8598A,DNA,SRP064605,REL8598A,2015-10-08T13:24:00Z,1
SRR2584978,WGS,202,444390910,PRJNA295606,SAMN04096142,"Microbe\, viral or environmental",295151765,THE UNIVERSITY OF TEXAS AT AUSTIN,not applicable,public,"realign,run.zq,sra,fastq,wgmlst_sig","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.US",SRX1317488,uncalculated,uncalculated,not applicable,not applicable,Illumina HiSeq 2000,not applicable,REL8598B,PAIRED,RANDOM,GENOMIC,Escherichia coli B str. REL606,ILLUMINA,2016-01-14T00:00:00Z,REL8598B,DNA,SRP064605,REL8598B,2015-10-08T13:24:00Z,1
SRR2584980,WGS,202,460008136,PRJNA295606,SAMN04096144,"Microbe\, viral or environmental",307137286,THE UNIVERSITY OF TEXAS AT AUSTIN,not applicable,public,"run.zq,wgmlst_sig,realign,sra,fastq","s3,ncbi,gs","gs.US,ncbi.public,s3.us-east-1",SRX1317490,uncalculated,uncalculated,not applicable,not applicable,Illumina HiSeq 2000,not applicable,REL10448,PAIRED,RANDOM,GENOMIC,Escherichia coli B str. REL606,ILLUMINA,2016-01-14T00:00:00Z,REL10448,DNA,SRP064605,REL10448,2015-10-08T13:24:00Z,1
SRR2584403,WGS,202,404237552,PRJNA295606,SAMN04096045,"Microbe\, viral or environmental",267199744,THE UNIVERSITY OF TEXAS AT AUSTIN,not applicable,public,"fastq,realign,run.zq,sra,wgmlst_sig","ncbi,gs,s3","s3.us-east-1,gs.US,ncbi.public",SRX1317098,uncalculated,uncalculated,not applicable,not applicable,Illumina HiSeq 2000,not applicable,REL762B,PAIRED,RANDOM,GENOMIC,Escherichia coli B str. REL606,ILLUMINA,2016-01-14T00:00:00Z,REL762B,DNA,SRP064605,REL762B,2015-10-08T12:18:00Z,1
SRR2584404,WGS,202,302480658,PRJNA295606,SAMN04096046,"Microbe\, viral or environmental",201618716,THE UNIVERSITY OF TEXAS AT AUSTIN,not applicable,public,"sra,run.zq,fastq,realign,wgmlst_sig","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.US",SRX1317099,uncalculated,uncalculated,not applicable,not applicable,Illumina HiSeq 2000,not applicable,REL762C,PAIRED,RANDOM,GENOMIC,Escherichia coli B str. REL606,ILLUMINA,2016-01-14T00:00:00Z,REL762C,DNA,SRP064605,REL762C,2015-10-08T12:18:00Z,1
SRR2584405,WGS,300,497513400,PRJNA295606,SAMN04096055,"Microbe\, viral or environmental",316396331,THE UNIVERSITY OF TEXAS AT AUSTIN,not applicable,public,"wgmlst_sig,fastq,realign,run.zq,sra","ncbi,s3,gs","ncbi.public,gs.US,s3.us-east-1",SRX1317100,uncalculated,uncalculated,not applicable,not applicable,Illumina HiSeq 2500,not applicable,REL965A,PAIRED,RANDOM,GENOMIC,Escherichia coli B str. REL606,ILLUMINA,2016-01-14T00:00:00Z,REL965A,DNA,SRP064605,REL965A,2015-10-08T12:19:00Z,1
SRR2584406,WGS,300,374782800,PRJNA295606,SAMN04096145,"Microbe\, viral or environmental",238070307,THE UNIVERSITY OF TEXAS AT AUSTIN,not applicable,public,"wgmlst_sig,realign,fastq,run.zq,sra","gs,ncbi,s3","s3.us-east-1,gs.US,ncbi.public",SRX1317101,uncalculated,uncalculated,not applicable,not applicable,Illumina HiSeq 2500,not applicable,REL11390,PAIRED,RANDOM,GENOMIC,Escherichia coli B str. REL606,ILLUMINA,2016-01-14T00:00:00Z,REL11390,DNA,SRP064605,REL11390,2015-10-08T21:27:00Z,1
SRR2584465,WGS,300,987325500,PRJNA295606,SAMN04096056,"Microbe\, viral or environmental",624561908,THE UNIVERSITY OF TEXAS AT AUSTIN,not applicable,public,"run.zq,sra,fastq,realign,wgmlst_sig","ncbi,gs,s3","s3.us-east-1,gs.US,ncbi.public",SRX1317124,uncalculated,uncalculated,not applicable,not applicable,Illumina HiSeq 2500,not applicable,REL965B,PAIRED,RANDOM,GENOMIC,Escherichia coli B str. REL606,ILLUMINA,2016-01-14T00:00:00Z,REL965B,DNA,SRP064605,REL965B,2015-10-08T12:24:00Z,1
SRR2584523,WGS,300,476146500,PRJNA295606,SAMN04096057,"Microbe\, viral or environmental",300131358,THE UNIVERSITY OF TEXAS AT AUSTIN,not applicable,public,"wgmlst_sig,run.zq,fastq,realign,sra","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.US",SRX1317147,uncalculated,uncalculated,not applicable,not applicable,Illumina HiSeq 2500,not applicable,REL1069A,PAIRED,RANDOM,GENOMIC,Escherichia coli B str. REL606,ILLUMINA,2016-01-14T00:00:00Z,REL1069A,DNA,SRP064605,REL1069A,2015-10-08T12:25:00Z,1
SRR2584534,WGS,202,347524840,PRJNA295606,SAMN04096166,"Microbe\, viral or environmental",228681660,THE UNIVERSITY OF TEXAS AT AUSTIN,not applicable,public,"sra,run.zq,fastq,wgmlst_sig,realign","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",SRX1317149,uncalculated,uncalculated,not applicable,not applicable,Illumina HiSeq 2000,not applicable,REL11393,PAIRED,RANDOM,GENOMIC,Escherichia coli B str. REL606,ILLUMINA,2016-01-14T00:00:00Z,REL11393,DNA,SRP064605,REL11393,2015-10-08T12:27:00Z,1
SRR2584612,WGS,300,604648500,PRJNA295606,SAMN04096058,"Microbe\, viral or environmental",381494418,THE UNIVERSITY OF TEXAS AT AUSTIN,not applicable,public,"run.zq,sra,wgmlst_sig,fastq,realign","s3,ncbi,gs","gs.US,s3.us-east-1,ncbi.public",SRX1317182,uncalculated,uncalculated,not applicable,not applicable,Illumina HiSeq 2500,not applicable,REL1069B,PAIRED,RANDOM,GENOMIC,Escherichia coli B str. REL606,ILLUMINA,2016-01-14T00:00:00Z,REL1069B,DNA,SRP064605,REL1069B,2015-10-08T12:29:00Z,1
SRR2584677,WGS,300,348923400,PRJNA295606,SAMN04096195,"Microbe\, viral or environmental",223594796,THE UNIVERSITY OF TEXAS AT AUSTIN,not applicable,public,"sra,wgmlst_sig,run.zq,fastq,realign","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.US",SRX1317210,uncalculated,uncalculated,not applicable,not applicable,Illumina HiSeq 2500,not applicable,REL2175A,PAIRED,RANDOM,GENOMIC,Escherichia coli B str. REL606,ILLUMINA,2016-01-14T00:00:00Z,REL2175A,DNA,SRP064605,REL2175A,2015-10-08T12:37:00Z,1
SRR2584678,WGS,300,329190300,PRJNA295606,SAMN04096196,"Microbe\, viral or environmental",212078270,THE UNIVERSITY OF TEXAS AT AUSTIN,not applicable,public,"fastq,wgmlst_sig,sra,realign,run.zq","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.US",SRX1317211,uncalculated,uncalculated,not applicable,not applicable,Illumina HiSeq 2500,not applicable,REL2175B,PAIRED,RANDOM,GENOMIC,Escherichia coli B str. REL606,ILLUMINA,2016-01-14T00:00:00Z,REL2175B,DNA,SRP064605,REL2175B,2015-10-08T12:37:00Z,1
SRR2584679,WGS,300,222029100,PRJNA295606,SAMN04096197,"Microbe\, viral or environmental",143668893,THE UNIVERSITY OF TEXAS AT AUSTIN,not applicable,public,"sra,run.zq,wgmlst_sig,fastq,realign","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.US",SRX1317212,uncalculated,uncalculated,not applicable,not applicable,Illumina HiSeq 2500,not applicable,REL4532A,PAIRED,RANDOM,GENOMIC,Escherichia coli B str. REL606,ILLUMINA,2016-01-14T00:00:00Z,REL4532A,DNA,SRP064605,REL4532A,2015-10-08T12:34:00Z,1
SRR2584680,WGS,300,353675700,PRJNA295606,SAMN04096198,"Microbe\, viral or environmental",228002199,THE UNIVERSITY OF TEXAS AT AUSTIN,not applicable,public,"run.zq,fastq,sra,realign,wgmlst_sig","ncbi,s3,gs","ncbi.public,gs.US,s3.us-east-1",SRX1317213,uncalculated,uncalculated,not applicable,not applicable,Illumina HiSeq 2500,not applicable,REL4532B,PAIRED,RANDOM,GENOMIC,Escherichia coli B str. REL606,ILLUMINA,2016-01-14T00:00:00Z,REL4532B,DNA,SRP064605,REL4532B,2015-10-08T12:35:00Z,1
SRR2584681,WGS,300,279707400,PRJNA295606,SAMN04096199,"Microbe\, viral or environmental",176685232,THE UNIVERSITY OF TEXAS AT AUSTIN,not applicable,public,"wgmlst_sig,sra,run.zq,fastq,realign","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.US",SRX1317214,uncalculated,uncalculated,not applicable,not applicable,Illumina HiSeq 2500,not applicable,REL7185A,PAIRED,RANDOM,GENOMIC,Escherichia coli B str. REL606,ILLUMINA,2016-01-14T00:00:00Z,REL7185A,DNA,SRP064605,REL7185A,2015-10-08T12:37:00Z,1
SRR2584682,WGS,300,334315500,PRJNA295606,SAMN04096200,"Microbe\, viral or environmental",212861454,THE UNIVERSITY OF TEXAS AT AUSTIN,not applicable,public,"run.zq,realign,sra,fastq,wgmlst_sig","ncbi,gs,s3","gs.US,s3.us-east-1,ncbi.public",SRX1317215,uncalculated,uncalculated,not applicable,not applicable,Illumina HiSeq 2500,not applicable,REL7185B,PAIRED,RANDOM,GENOMIC,Escherichia coli B str. REL606,ILLUMINA,2016-01-14T00:00:00Z,REL7185B,DNA,SRP064605,REL7185B,2015-10-08T12:37:00Z,1
SRR2584695,WGS,300,916775700,PRJNA295606,SAMN04096206,"Microbe\, viral or environmental",584518161,THE UNIVERSITY OF TEXAS AT AUSTIN,not applicable,public,"run.zq,fastq,sra,realign,wgmlst_sig","gs,s3,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX1317222,uncalculated,uncalculated,not applicable,not applicable,Illumina HiSeq 2500,not applicable,REL11346,PAIRED,RANDOM,GENOMIC,Escherichia coli B str. REL606,ILLUMINA,2016-01-14T00:00:00Z,REL11346,DNA,SRP064605,REL11346,2015-10-08T18:10:00Z,1
SRR2584699,WGS,202,457036716,PRJNA295606,SAMN04096210,"Microbe\, viral or environmental",304576835,THE UNIVERSITY OF TEXAS AT AUSTIN,not applicable,public,"fastq,wgmlst_sig,realign,sra,run.zq","ncbi,gs,s3","s3.us-east-1,gs.US,ncbi.public",SRX1317226,uncalculated,uncalculated,not applicable,not applicable,Illumina HiSeq 2000,not applicable,REL961A,PAIRED,RANDOM,GENOMIC,Escherichia coli B str. REL606,ILLUMINA,2016-01-14T00:00:00Z,REL961A,DNA,SRP064605,REL961A,2015-10-08T12:39:00Z,1
SRR2584700,WGS,202,498090590,PRJNA295606,SAMN04096211,"Microbe\, viral or environmental",331171278,THE UNIVERSITY OF TEXAS AT AUSTIN,not applicable,public,"run.zq,fastq,realign,wgmlst_sig","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.US",SRX1317227,uncalculated,uncalculated,not applicable,not applicable,Illumina HiSeq 2000,not applicable,REL961B,PAIRED,RANDOM,GENOMIC,Escherichia coli B str. REL606,ILLUMINA,2016-01-14T00:00:00Z,REL961B,DNA,SRP064605,REL961B,,
SRR2584701,WGS,202,360471020,PRJNA295606,SAMN04096212,"Microbe\, viral or environmental",238669485,THE UNIVERSITY OF TEXAS AT AUSTIN,not applicable,public,"wgmlst_sig,realign,sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,gs.US,s3.us-east-1",SRX1317228,uncalculated,uncalculated,not applicable,not applicable,Illumina HiSeq 2000,not applicable,REL1065A,PAIRED,RANDOM,GENOMIC,Escherichia coli B str. REL606,ILLUMINA,2016-01-14T00:00:00Z,REL1065A,DNA,SRP064605,REL1065A,2015-10-08T12:40:00Z,1
SRR2584702,WGS,202,417418456,PRJNA295606,SAMN04096213,"Microbe\, viral or environmental",279153647,THE UNIVERSITY OF TEXAS AT AUSTIN,not applicable,public,"run.zq,realign,fastq,sra,wgmlst_sig","s3,ncbi,gs","gs.US,ncbi.public,s3.us-east-1",SRX1317229,uncalculated,uncalculated,not applicable,not applicable,Illumina HiSeq 2000,not applicable,REL1065B,PAIRED,RANDOM,GENOMIC,Escherichia coli B str. REL606,ILLUMINA,2016-01-14T00:00:00Z,REL1065B,DNA,SRP064605,REL1065B,2015-10-08T14:23:00Z,1
SRR2584703,WGS,202,381524066,PRJNA295606,SAMN04096214,"Microbe\, viral or environmental",251437286,THE UNIVERSITY OF TEXAS AT AUSTIN,not applicable,public,"realign,wgmlst_sig,run.zq,fastq,sra","ncbi,gs,s3","s3.us-east-1,gs.US,ncbi.public",SRX1317230,uncalculated,uncalculated,not applicable,not applicable,Illumina HiSeq 2000,not applicable,REL1161A,PAIRED,RANDOM,GENOMIC,Escherichia coli B str. REL606,ILLUMINA,2016-01-14T00:00:00Z,REL1161A,DNA,SRP064605,REL1161A,2015-10-08T12:41:00Z,1
SRR2584705,WGS,202,371702422,PRJNA295606,SAMN04096215,"Microbe\, viral or environmental",246158401,THE UNIVERSITY OF TEXAS AT AUSTIN,not applicable,public,"realign,sra,run.zq,wgmlst_sig,fastq","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.US",SRX1317232,uncalculated,uncalculated,not applicable,not applicable,Illumina HiSeq 2000,not applicable,REL1161B,PAIRED,RANDOM,GENOMIC,Escherichia coli B str. REL606,ILLUMINA,2016-01-14T00:00:00Z,REL1161B,DNA,SRP064605,REL1161B,2015-10-08T12:43:00Z,1
SRR2584706,WGS,202,339728448,PRJNA295606,SAMN04096216,"Microbe\, viral or environmental",223340835,THE UNIVERSITY OF TEXAS AT AUSTIN,not applicable,public,"wgmlst_sig,fastq,realign,run.zq,sra","s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX1317233,uncalculated,uncalculated,not applicable,not applicable,Illumina HiSeq 2000,not applicable,REL2176A,PAIRED,RANDOM,GENOMIC,Escherichia coli B str. REL606,ILLUMINA,2016-01-14T00:00:00Z,REL2176A,DNA,SRP064605,REL2176A,2015-10-08T12:43:00Z,1
SRR2584710,WGS,202,390211682,PRJNA295606,SAMN04096220,"Microbe\, viral or environmental",259312681,THE UNIVERSITY OF TEXAS AT AUSTIN,not applicable,public,"fastq,sra,wgmlst_sig,realign,run.zq","s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX1317237,uncalculated,uncalculated,not applicable,not applicable,Illumina HiSeq 2000,not applicable,REL7186A,PAIRED,RANDOM,GENOMIC,Escherichia coli B str. REL606,ILLUMINA,2016-01-14T00:00:00Z,REL7186A,DNA,SRP064605,REL7186A,2015-10-08T12:43:00Z,1
SRR2584711,WGS,202,332999424,PRJNA295606,SAMN04096221,"Microbe\, viral or environmental",220034016,THE UNIVERSITY OF TEXAS AT AUSTIN,not applicable,public,"wgmlst_sig,realign,fastq,sra,run.zq","ncbi,gs,s3","s3.us-east-1,gs.US,ncbi.public",SRX1317238,uncalculated,uncalculated,not applicable,not applicable,Illumina HiSeq 2000,not applicable,REL7186B,PAIRED,RANDOM,GENOMIC,Escherichia coli B str. REL606,ILLUMINA,2016-01-14T00:00:00Z,REL7186B,DNA,SRP064605,REL7186B,2015-10-08T12:44:00Z,1
SRR2584712,WGS,202,476119656,PRJNA295606,SAMN04096222,"Microbe\, viral or environmental",317185914,THE UNIVERSITY OF TEXAS AT AUSTIN,not applicable,public,"wgmlst_sig,realign,sra,fastq,run.zq","ncbi,s3,gs","gs.US,ncbi.public,s3.us-east-1",SRX1317239,uncalculated,uncalculated,not applicable,not applicable,Illumina HiSeq 2000,not applicable,REL8603A,PAIRED,RANDOM,GENOMIC,Escherichia coli B str. REL606,ILLUMINA,2016-01-14T00:00:00Z,REL8603A,DNA,SRP064605,REL8603A,2015-10-08T12:45:00Z,1
SRR2584713,WGS,202,578164602,PRJNA295606,SAMN04096223,"Microbe\, viral or environmental",386013827,THE UNIVERSITY OF TEXAS AT AUSTIN,not applicable,public,"fastq,wgmlst_sig,sra,realign,run.zq","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1317240,uncalculated,uncalculated,not applicable,not applicable,Illumina HiSeq 2000,not applicable,REL8603B,PAIRED,RANDOM,GENOMIC,Escherichia coli B str. REL606,ILLUMINA,2016-01-14T00:00:00Z,REL8603B,DNA,SRP064605,REL8603B,2015-10-08T12:45:00Z,1
SRR2584714,WGS,202,462472334,PRJNA295606,SAMN04096224,"Microbe\, viral or environmental",306990108,THE UNIVERSITY OF TEXAS AT AUSTIN,not applicable,public,"fastq,sra,run.zq,realign,wgmlst_sig","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.US",SRX1317241,uncalculated,uncalculated,not applicable,not applicable,Illumina HiSeq 2000,not applicable,REL10414,PAIRED,RANDOM,GENOMIC,Escherichia coli B str. REL606,ILLUMINA,2016-01-14T00:00:00Z,REL10414,DNA,SRP064605,REL10414,2015-10-08T12:46:00Z,1
SRR2584775,WGS,202,515661560,PRJNA295606,SAMN04096227,"Microbe\, viral or environmental",342977715,THE UNIVERSITY OF TEXAS AT AUSTIN,not applicable,public,"fastq,run.zq,sra,wgmlst_sig,realign","ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public",SRX1317302,uncalculated,uncalculated,not applicable,not applicable,Illumina HiSeq 2000,not applicable,REL11349,PAIRED,RANDOM,GENOMIC,Escherichia coli B str. REL606,ILLUMINA,2016-01-14T00:00:00Z,REL11349,DNA,SRP064605,REL11349,2015-10-08T12:45:00Z,1
SRR2584830,WGS,300,258644400,PRJNA295606,SAMN04096066,"Microbe\, viral or environmental",167484638,THE UNIVERSITY OF TEXAS AT AUSTIN,not applicable,public,"wgmlst_sig,run.zq,sra,fastq,realign","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.US",SRX1317357,uncalculated,uncalculated,not applicable,not applicable,Illumina HiSeq 2500,not applicable,REL7178B,PAIRED,RANDOM,GENOMIC,Escherichia coli B str. REL606,ILLUMINA,2016-01-14T00:00:00Z,REL7178B,DNA,SRP064605,REL7178B,2015-10-08T12:52:00Z,1
SRR2584845,WGS,202,338790158,PRJNA295606,SAMN04096268,"Microbe\, viral or environmental",222359429,THE UNIVERSITY OF TEXAS AT AUSTIN,not applicable,public,"fastq,wgmlst_sig,realign,run.zq,sra","ncbi,gs,s3","ncbi.public,gs.US,s3.us-east-1",SRX1317373,uncalculated,uncalculated,not applicable,not applicable,Illumina HiSeq 2000,not applicable,REL11371,PAIRED,RANDOM,GENOMIC,Escherichia coli B str. REL606,ILLUMINA,2016-01-14T00:00:00Z,REL11371,DNA,SRP064605,REL11371,2015-10-08T12:56:00Z,1
SRR2584852,WGS,202,533419784,PRJNA295606,SAMN04096073,"Microbe\, viral or environmental",356805877,THE UNIVERSITY OF TEXAS AT AUSTIN,not applicable,public,"run.zq,sra,realign,wgmlst_sig,fastq","s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX1317379,uncalculated,uncalculated,not applicable,not applicable,Illumina HiSeq 2000,not applicable,REL764A,PAIRED,RANDOM,GENOMIC,Escherichia coli B str. REL606,ILLUMINA,2016-01-14T00:00:00Z,REL764A,DNA,SRP064605,REL764A,2015-10-08T13:01:00Z,1
SRR2584853,WGS,202,399217650,PRJNA295606,SAMN04096074,"Microbe\, viral or environmental",265663298,THE UNIVERSITY OF TEXAS AT AUSTIN,not applicable,public,"sra,wgmlst_sig,run.zq,fastq,realign","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.US",SRX1317380,uncalculated,uncalculated,not applicable,not applicable,Illumina HiSeq 2000,not applicable,REL764B,PAIRED,RANDOM,GENOMIC,Escherichia coli B str. REL606,ILLUMINA,2016-01-14T00:00:00Z,REL764B,DNA,SRP064605,REL764B,2015-10-08T13:00:00Z,1
SRR2584854,WGS,202,415812556,PRJNA295606,SAMN04096048,"Microbe\, viral or environmental",275159824,THE UNIVERSITY OF TEXAS AT AUSTIN,not applicable,public,"run.zq,sra,wgmlst_sig,realign,fastq","ncbi,s3,gs","gs.US,ncbi.public,s3.us-east-1",SRX1317381,uncalculated,uncalculated,not applicable,not applicable,Illumina HiSeq 2000,not applicable,REL964C,PAIRED,RANDOM,GENOMIC,Escherichia coli B str. REL606,ILLUMINA,2016-01-14T00:00:00Z,REL964C,DNA,SRP064605,REL964C,2015-10-08T13:00:00Z,1
SRR2584855,WGS,202,347006508,PRJNA295606,SAMN04096075,"Microbe\, viral or environmental",229188889,THE UNIVERSITY OF TEXAS AT AUSTIN,not applicable,public,"run.zq,sra,fastq,realign,wgmlst_sig","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.US",SRX1317382,uncalculated,uncalculated,not applicable,not applicable,Illumina HiSeq 2000,not applicable,REL966A,PAIRED,RANDOM,GENOMIC,Escherichia coli B str. REL606,ILLUMINA,2016-01-14T00:00:00Z,REL966A,DNA,SRP064605,REL966A,2015-10-08T13:02:00Z,1
SRR2584856,WGS,202,496679216,PRJNA295606,SAMN04096076,"Microbe\, viral or environmental",329988851,THE UNIVERSITY OF TEXAS AT AUSTIN,not applicable,public,"fastq,wgmlst_sig,realign,sra,run.zq","gs,s3,ncbi","gs.US,ncbi.public,s3.us-east-1",SRX1317383,uncalculated,uncalculated,not applicable,not applicable,Illumina HiSeq 2000,not applicable,REL966B,PAIRED,RANDOM,GENOMIC,Escherichia coli B str. REL606,ILLUMINA,2016-01-14T00:00:00Z,REL966B,DNA,SRP064605,REL966B,2015-10-08T13:02:00Z,1
SRR2584857,WGS,202,430226266,PRJNA295606,SAMN04096077,"Microbe\, viral or environmental",286519870,THE UNIVERSITY OF TEXAS AT AUSTIN,not applicable,public,"sra,fastq,run.zq,wgmlst_sig,realign","gs,s3,ncbi","gs.US,s3.us-east-1,ncbi.public",SRX1317384,uncalculated,uncalculated,not applicable,not applicable,Illumina HiSeq 2000,not applicable,REL1070A,PAIRED,RANDOM,GENOMIC,Escherichia coli B str. REL606,ILLUMINA,2016-01-14T00:00:00Z,REL1070A,DNA,SRP064605,REL1070A,2015-10-08T13:02:00Z,1
SRR2584858,WGS,202,481881706,PRJNA295606,SAMN04096078,"Microbe\, viral or environmental",323950929,THE UNIVERSITY OF TEXAS AT AUSTIN,not applicable,public,"fastq,wgmlst_sig,sra,run.zq,realign","ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public",SRX1317385,uncalculated,uncalculated,not applicable,not applicable,Illumina HiSeq 2000,not applicable,REL1070B,PAIRED,RANDOM,GENOMIC,Escherichia coli B str. REL606,ILLUMINA,2016-01-14T00:00:00Z,REL1070B,DNA,SRP064605,REL1070B,2015-10-08T13:02:00Z,1
SRR2584859,WGS,202,420400380,PRJNA295606,SAMN04096079,"Microbe\, viral or environmental",278851271,THE UNIVERSITY OF TEXAS AT AUSTIN,not applicable,public,"wgmlst_sig,sra,run.zq,fastq,realign","s3,ncbi,gs","ncbi.public,gs.US,s3.us-east-1",SRX1317386,uncalculated,uncalculated,not applicable,not applicable,Illumina HiSeq 2000,not applicable,REL1166A,PAIRED,RANDOM,GENOMIC,Escherichia coli B str. REL606,ILLUMINA,2016-01-14T00:00:00Z,REL1166A,DNA,SRP064605,REL1166A,2015-10-08T13:02:00Z,1
SRR2584860,WGS,300,561535800,PRJNA295606,SAMN04096080,"Microbe\, viral or environmental",353726007,THE UNIVERSITY OF TEXAS AT AUSTIN,not applicable,public,"wgmlst_sig,fastq,sra,realign,run.zq","ncbi,s3,gs","s3.us-east-1,gs.US,ncbi.public",SRX1317387,uncalculated,uncalculated,not applicable,not applicable,Illumina HiSeq 2500,not applicable,REL1166B,PAIRED,RANDOM,GENOMIC,Escherichia coli B str. REL606,ILLUMINA,2016-01-14T00:00:00Z,REL1166B,DNA,SRP064605,REL1166B,2015-10-08T13:04:00Z,1
SRR2584861,WGS,300,332127000,PRJNA295606,SAMN04096081,"Microbe\, viral or environmental",213348850,THE UNIVERSITY OF TEXAS AT AUSTIN,not applicable,public,"realign,run.zq,wgmlst_sig,sra,fastq","s3,ncbi,gs","gs.US,ncbi.public,s3.us-east-1",SRX1317388,uncalculated,uncalculated,not applicable,not applicable,Illumina HiSeq 2500,not applicable,REL2181A,PAIRED,RANDOM,GENOMIC,Escherichia coli B str. REL606,ILLUMINA,2016-01-14T00:00:00Z,REL2181A,DNA,SRP064605,REL2181A,2015-10-08T13:03:00Z,1
SRR2584862,WGS,300,623544900,PRJNA295606,SAMN04096082,"Microbe\, viral or environmental",389750619,THE UNIVERSITY OF TEXAS AT AUSTIN,not applicable,public,"wgmlst_sig,realign,sra,run.zq,fastq","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.US",SRX1317389,uncalculated,uncalculated,not applicable,not applicable,Illumina HiSeq 2500,not applicable,REL4538A,PAIRED,RANDOM,GENOMIC,Escherichia coli B str. REL606,ILLUMINA,2016-01-14T00:00:00Z,REL4538A,DNA,SRP064605,REL4538A,2015-10-08T13:03:00Z,1
